"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Kenya","HIES - Household Budget Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2016",397.622,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2016",238.52,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2016",536.552,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2016",271.744,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2016",146.33,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HIES - Household Budget Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2016",395.153,,"Currency: KEN - Kenyan shilling (KES)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2021",685.499,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2021",591.463,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2021",757.226,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2021",728.414,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2021",624.691,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2021",808.282,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2021",627.817,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2021",546.237,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2021",689.257,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2020",681.023,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2020",592.526,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2020",754.163,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2020",739.717,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2020",632.743,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2020",829.082,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2020",607.455,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2020",541.442,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2020",661.281,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2019",678.794,"Break in series","Currency: KHM - Riel (KHR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2019",611.425,"Break in series","Currency: KHM - Riel (KHR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2019",786.973,"Break in series","Currency: KHM - Riel (KHR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2019",717.143,"Break in series","Currency: KHM - Riel (KHR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2019",630.527,"Break in series","Currency: KHM - Riel (KHR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2019",853.054,"Break in series","Currency: KHM - Riel (KHR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2019",628.473,"Break in series","Currency: KHM - Riel (KHR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2019",586.869,"Break in series","Currency: KHM - Riel (KHR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2019",697.349,"Break in series","Currency: KHM - Riel (KHR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2016",480.626,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2016",442.16,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2016",574.25,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2016",507.267,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2016",466.612,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2016",606.621,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2016",442.234,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2016",406.822,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2016",527.927,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2015",431.059,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2015",386.857,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2015",541.27,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2015",461.474,,"Currency: KHM - Riel (KHR)","Repository: ILO-STATISTICS - Micro data processing"
